abspm,hw_group,aadt,total_spf,fi_spf
0.463099975,USIF,81000,0.269119287,0.07114189
0.646000023,USIF,81000,0.269119287,0.07114189
0.646099825,UEIF,81000,0.295894946,0.078512316
0.849999825,UEIF,81000,0.295894946,0.078512316
0.850099821,USIF,81000,0.269119287,0.07114189
0.912000095,USIF,81000,0.269119287,0.07114189
0.912100095,USIF,88000,0.287723379,0.074815507
0.982999821,USIF,88000,0.287723379,0.074815507
0.983100192,UEIF,88000,0.321736547,0.0875893
1.428000192,UEIF,88000,0.321736547,0.0875893
1.428099889,USIF,88000,0.287723379,0.074815507
1.503999889,USIF,88000,0.287723379,0.074815507
1.5041,UEIF,88000,0.321736547,0.0875893
2.047999821,UEIF,88000,0.321736547,0.0875893
2.048099821,UEIF,123500,0.453083103,0.136999647
4.178999863,UEIF,123500,0.453083103,0.136999647
4.179099863,UEIF,124000,0.454936095,0.137732209
5.31,UEIF,124000,0.454936095,0.137732209
5.31,UEIF,124000,0.454936095,0.137732209
5.3101,UEIF,124000,0.454936095,0.137732209
5.3101,UEIF,124000,0.454936095,0.137732209
6.58,UEIF,124000,0.454936095,0.137732209
6.5801,UEIF,124000,0.454936095,0.137732209
7.073,UEIF,124000,0.454936095,0.137732209
7.073100011,UEIF,124000,0.454936095,0.137732209
7.298999963,UEIF,124000,0.454936095,0.137732209
7.299099963,UEIF,124000,0.454936095,0.137732209
7.819000011,UEIF,124000,0.454936095,0.137732209
7.819000063,UEIF,124000,0.454936095,0.137732209
7.819100063,UEIF,99500,0.364235225,0.103004218
7.819100063,UEIF,99500,0.364235225,0.103004218
8.111000063,UEIF,99500,0.364235225,0.103004218
8.111100118,USIF,99500,0.317681231,0.080610653
8.112000046,USIF,99500,0.317681231,0.080610653
8.112100046,USIF,144000,0.428014677,0.100904294
8.312000118,USIF,144000,0.428014677,0.100904294
8.312100094,UEIF,144000,0.529114943,0.167784106
8.374000094,UEIF,144000,0.529114943,0.167784106
8.374099891,USIF,144000,0.428014677,0.100904294
8.548999891,USIF,144000,0.428014677,0.100904294
8.549100082,UEIF,144000,0.529114943,0.167784106
8.810000082,UEIF,144000,0.529114943,0.167784106
8.8101,UEIF,144000,0.529114943,0.167784106
8.938,UEIF,144000,0.529114943,0.167784106
8.938100021,UEIF,144000,0.529114943,0.167784106
9.031000021,UEIF,144000,0.529114943,0.167784106
9.031099957,UEIF,144000,0.529114943,0.167784106
9.096000013,UEIF,144000,0.529114943,0.167784106
9.096100013,UEIF,136500,0.501284781,0.15634708
9.162999957,UEIF,136500,0.501284781,0.15634708
9.163099926,UEIF,136500,0.501284781,0.15634708
9.586999926,UEIF,136500,0.501284781,0.15634708
9.58709995,UEIF,136500,0.501284781,0.15634708
9.71999995,UEIF,136500,0.501284781,0.15634708
9.720099844,UEIF,136500,0.501284781,0.15634708
9.891999779,UEIF,136500,0.501284781,0.15634708
9.892099779,UEIF,132500,0.486448318,0.150328367
11.13299995,UEIF,132500,0.486448318,0.150328367
11.13309995,UEIF,131000,0.480885808,0.1480862
11.78699984,UEIF,131000,0.480885808,0.1480862
11.78710024,UEIF,131000,0.480885808,0.1480862
11.92999989,UEIF,131000,0.480885808,0.1480862
11.93009989,UEIF,135500,0.497575247,0.154837042
12.20900024,UEIF,135500,0.497575247,0.154837042
12.20910024,UEIF,135500,0.497575247,0.154837042
12.38400024,UEIF,135500,0.497575247,0.154837042
12.38410024,UEIF,135500,0.497575247,0.154837042
12.61,UEIF,135500,0.497575247,0.154837042
12.6101,UEIF,88500,0.323583194,0.088246766
12.62100024,UEIF,88500,0.323583194,0.088246766
12.62110024,UEIF,88500,0.323583194,0.088246766
13.08100024,UEIF,88500,0.323583194,0.088246766
13.09409992,USIF,88500,0.289041035,0.075073433
13.34599992,USIF,88500,0.289041035,0.075073433
13.34600025,USIF,88500,0.289041035,0.075073433
13.3461,USIF,88500,0.289041035,0.075073433
13.3461,USIF,88500,0.289041035,0.075073433
13.409,USIF,88500,0.289041035,0.075073433
13.4091,UEIF,88500,0.323583194,0.088246766
13.56200001,UEIF,88500,0.323583194,0.088246766
13.56210001,UEIF,90500,0.330970836,0.090888477
14.346,UEIF,90500,0.330970836,0.090888477
14.3461,UEIF,95500,0.34944711,0.097574154
14.931,UEIF,95500,0.34944711,0.097574154
14.93110004,USIF,95500,0.307341242,0.078626353
15.017,USIF,95500,0.307341242,0.078626353
15.0171,USIF,90000,0.2929854,0.075843801
15.06400004,USIF,90000,0.2929854,0.075843801
15.06410005,UEIF,90000,0.329123769,0.090226281
15.38500005,UEIF,90000,0.329123769,0.090226281
15.38510003,UEIF,90000,0.329123769,0.090226281
15.38599996,UEIF,90000,0.329123769,0.090226281
15.38609996,UEIF,102500,0.375330283,0.107123004
15.50300003,UEIF,102500,0.375330283,0.107123004
15.50310006,UEIF,102500,0.375330283,0.107123004
15.60300006,UEIF,102500,0.375330283,0.107123004
15.60309997,UEIF,102500,0.375330283,0.107123004
15.96499996,UEIF,102500,0.375330283,0.107123004
15.96499997,UEIF,102500,0.375330283,0.107123004
15.96509996,UEIF,102500,0.375330283,0.107123004
15.96509996,UEIF,101000,0.369782336,0.105058719
16.16799996,UEIF,101000,0.369782336,0.105058719
16.16810003,USIF,101000,0.321537854,0.081346661
16.30699997,USIF,101000,0.321537854,0.081346661
16.30709997,USIF,105500,0.333042068,0.083529355
16.75700001,USIF,105500,0.333042068,0.083529355
16.75710001,USIF,101000,0.321537854,0.081346661
17.14100008,USIF,101000,0.321537854,0.081346661
17.14110008,USIF,104500,0.330493923,0.083047521
17.68700008,USIF,104500,0.330493923,0.083047521
17.68710008,USIF,99000,0.316393196,0.080364351
17.92400003,USIF,99000,0.316393196,0.080364351
17.92410007,UEIF,99000,0.362386375,0.102321576
18.09300007,UEIF,99000,0.362386375,0.102321576
18.09310022,UEIF,99000,0.362386375,0.102321576
18.59199981,UEIF,99000,0.362386375,0.102321576
18.59209981,UEIF,98500,0.360537621,0.101640036
18.61400022,UEIF,98500,0.360537621,0.101640036
18.61410013,UEIF,98500,0.360537621,0.101640036
18.79100013,UEIF,98500,0.360537621,0.101640036
18.79110017,UEIF,98500,0.360537621,0.101640036
19.14500017,UEIF,98500,0.360537621,0.101640036
19.14509979,UEIF,98500,0.360537621,0.101640036
19.3289998,UEIF,98500,0.360537621,0.101640036
19.3290998,UEIF,90500,0.330970836,0.090888477
19.9459999,UEIF,90500,0.330970836,0.090888477
19.9460999,UEIF,95000,0.347599032,0.096900436
20.12399979,UEIF,95000,0.347599032,0.096900436
20.12409988,UEIF,95000,0.347599032,0.096900436
20.77099988,UEIF,95000,0.347599032,0.096900436
20.77110019,UEIF,95000,0.347599032,0.096900436
20.94300012,UEIF,95000,0.347599032,0.096900436
20.94310012,UEIF,97000,0.35499193,0.099602066
21.10200019,UEIF,97000,0.35499193,0.099602066
21.10210004,UEIF,97000,0.35499193,0.099602066
21.70600004,UEIF,97000,0.35499193,0.099602066
21.70609966,UEIF,97000,0.35499193,0.099602066
21.85400037,UEIF,97000,0.35499193,0.099602066
21.85410037,UEIF,91000,0.332818006,0.091551844
21.86999966,UEIF,91000,0.332818006,0.091551844
21.87010017,UEIF,91000,0.332818006,0.091551844
22.44500017,UEIF,91000,0.332818006,0.091551844
22.44509998,UEIF,91000,0.332818006,0.091551844
23.01699998,UEIF,91000,0.332818006,0.091551844
23.01709953,USIF,91000,0.295607903,0.076354581
23.40500002,USIF,91000,0.295607903,0.076354581
23.40510002,USIF,63000,0.219748136,0.061069908
24.03100042,USIF,63000,0.219748136,0.061069908
24.03110042,USIF,58500,0.206999761,0.058381758
24.04699953,USIF,58500,0.206999761,0.058381758
24.04710021,USIF,58500,0.206999761,0.058381758
26.09900026,USIF,58500,0.206999761,0.058381758
26.09910026,USIF,59000,0.20842538,0.058684355
26.83500032,USIF,59000,0.20842538,0.058684355
26.83510032,USIF,58500,0.206999761,0.058381758
27.48499994,USIF,58500,0.206999761,0.058381758
27.48500021,USIF,58500,0.206999761,0.058381758
27.4851,UEIF,58500,0.212997551,0.051097257
27.4851,UEIF,58500,0.212997551,0.051097257
27.813,UEIF,58500,0.212997551,0.051097257
27.81310001,USIF,58500,0.206999761,0.058381758
27.94300001,USIF,58500,0.206999761,0.058381758
27.9431,UEIF,58500,0.212997551,0.051097257
28.128,UEIF,58500,0.212997551,0.051097257
28.12810001,USIF,58500,0.206999761,0.058381758
28.23600001,USIF,58500,0.206999761,0.058381758
28.23609999,UEIF,58500,0.212997551,0.051097257
28.40399999,UEIF,58500,0.212997551,0.051097257
28.40410003,USIF,58500,0.206999761,0.058381758
28.47400003,USIF,58500,0.206999761,0.058381758
28.47410002,UEIF,58500,0.212997551,0.051097257
28.58700002,UEIF,58500,0.212997551,0.051097257
28.5871,USIF,58500,0.206999761,0.058381758
28.62900005,USIF,58500,0.206999761,0.058381758
28.62910005,USIF,55000,0.196952941,0.0562344
29.127,USIF,55000,0.196952941,0.0562344
29.12709996,UEIF,55000,0.200128812,0.047101344
29.20099996,UEIF,55000,0.200128812,0.047101344
29.20109996,USIF,55000,0.196952941,0.0562344
29.26100002,USIF,55000,0.196952941,0.0562344
29.26110002,USIF,58500,0.206999761,0.058381758
29.43099996,USIF,58500,0.206999761,0.058381758
29.43109998,USIF,58500,0.206999761,0.058381758
29.70500003,USIF,58500,0.206999761,0.058381758
29.70510003,USIF,66000,0.228148823,0.062820227
29.94999998,USIF,66000,0.228148823,0.062820227
29.95009991,USIF,66000,0.228148823,0.062820227
30.36600004,USIF,66000,0.228148823,0.062820227
30.36610004,USIF,67000,0.230932499,0.063396689
30.38899991,USIF,67000,0.230932499,0.063396689
30.38910004,UEIF,67000,0.244281894,0.061117366
30.59600004,UEIF,67000,0.244281894,0.061117366
30.59610006,USIF,67000,0.230932499,0.063396689
30.64500006,USIF,67000,0.230932499,0.063396689
30.64510009,UEIF,67000,0.244281894,0.061117366
30.71800004,UEIF,67000,0.244281894,0.061117366
30.71810004,UEIF,67000,0.244281894,0.061117366
30.83200009,UEIF,67000,0.244281894,0.061117366
30.83209988,USIF,67000,0.230932499,0.063396689
30.97899996,USIF,67000,0.230932499,0.063396689
30.97909996,USIF,67000,0.230932499,0.063396689
31.91700016,USIF,67000,0.230932499,0.063396689
31.91710016,USIF,63500,0.221153536,0.061363863
32.99799988,USIF,63500,0.221153536,0.061363863
32.99810001,UEIF,63500,0.231394916,0.056938964
33.11899982,UEIF,63500,0.231394916,0.056938964
33.11909982,UEIF,57000,0.207481392,0.049375077
33.57200001,UEIF,57000,0.207481392,0.049375077
33.57209989,UEIF,57000,0.207481392,0.049375077
33.78999989,UEIF,57000,0.207481392,0.049375077
33.79009983,UEIF,57000,0.207481392,0.049375077
34.14399983,UEIF,57000,0.207481392,0.049375077
34.14409992,UEIF,57000,0.207481392,0.049375077
34.29899992,UEIF,57000,0.207481392,0.049375077
34.299,UEIF,57000,0.207481392,0.049375077
34.2991,RSIF,57000,0.100810065,0.034351223
34.29910013,RSIF,57000,0.100810065,0.034351223
35.48899971,RSIF,57000,0.100810065,0.034351223
35.4891,RSIF,57000,0.100810065,0.034351223
35.58799969,RSIF,57000,0.100810065,0.034351223
35.58809969,RSIF,57000,0.100810065,0.034351223
37.5,RSIF,57000,0.100810065,0.034351223
37.50010034,UEIF,57000,0.207481392,0.049375077
38.87900005,UEIF,57000,0.207481392,0.049375077
38.87910005,UEIF,57500,0.20931995,0.049947546
39.46099983,UEIF,57500,0.20931995,0.049947546
39.46109983,UEIF,75000,0.273762972,0.070928669
40.33499975,UEIF,75000,0.273762972,0.070928669
40.33509975,UEIF,94500,0.345751053,0.096227852
40.98200006,UEIF,94500,0.345751053,0.096227852
40.98210006,UEIF,102000,0.373480875,0.106433828
41.25600034,UEIF,102000,0.373480875,0.106433828
41.25610023,UEIF,102000,0.373480875,0.106433828
43.06600023,UEIF,102000,0.373480875,0.106433828
43.06609969,UEIF,102000,0.373480875,0.106433828
43.31099958,UEIF,102000,0.373480875,0.106433828
43.31109958,UEIF,89500,0.327276806,0.089565261
44.6930005,UEIF,89500,0.327276806,0.089565261
44.6931005,UEIF,85000,0.31065892,0.083669743
45.41299982,UEIF,85000,0.31065892,0.083669743
45.41309982,UEIF,91000,0.332818006,0.091551844
46.19899969,UEIF,91000,0.332818006,0.091551844
46.19909911,UEIF,91000,0.332818006,0.091551844
46.52299911,UEIF,91000,0.332818006,0.091551844
46.52310043,UEIF,91000,0.332818006,0.091551844
46.67200059,UEIF,91000,0.332818006,0.091551844
46.67210059,UEIF,82500,0.301430588,0.08043702
48.42099924,UEIF,82500,0.301430588,0.08043702
48.42109924,UEIF,68000,0.247965159,0.062324242
48.53900043,UEIF,68000,0.247965159,0.062324242
48.53909927,UEIF,68000,0.247965159,0.062324242
48.87599927,UEIF,68000,0.247965159,0.062324242
48.87609916,RSIF,68000,0.123297164,0.039927978
50.48599916,RSIF,68000,0.123297164,0.039927978
50.48609977,UEIF,68000,0.247965159,0.062324242
51.45200018,UEIF,68000,0.247965159,0.062324242
51.45210018,UEIF,68000,0.247965159,0.062324242
51.55399977,UEIF,68000,0.247965159,0.062324242
51.55409947,UEIF,68000,0.247965159,0.062324242
52.11299947,UEIF,68000,0.247965159,0.062324242
52.11309948,USIF,68000,0.233708144,0.063969783
52.21799948,USIF,68000,0.233708144,0.063969783
52.21810093,UEIF,68000,0.247965159,0.062324242
52.79999976,UEIF,68000,0.247965159,0.062324242
52.80009976,UEIF,65500,0.238758046,0.05931785
53.50400023,UEIF,65500,0.238758046,0.05931785
53.50410023,UEIF,65500,0.238758046,0.05931785
53.95400093,UEIF,65500,0.238758046,0.05931785
53.95409908,USIF,65500,0.226753929,0.062530711
54.12699908,USIF,65500,0.226753929,0.062530711
54.12709942,UEIF,65500,0.238758046,0.05931785
54.73200087,UEIF,65500,0.238758046,0.05931785
54.73210087,UEIF,60500,0.220354656,0.05341552
54.97899942,UEIF,60500,0.220354656,0.05341552
54.97910061,UEIF,60500,0.220354656,0.05341552
55.49600061,UEIF,60500,0.220354656,0.05341552
55.49610081,UEIF,60500,0.220354656,0.05341552
55.85400061,UEIF,60500,0.220354656,0.05341552
55.85410061,UEIF,49000,0.178087758,0.040440679
58.30500081,UEIF,49000,0.178087758,0.040440679
58.30510076,USIF,49000,0.179434347,0.052423876
60.17100076,USIF,49000,0.179434347,0.052423876
60.17110189,USIF,49000,0.179434347,0.052423876
60.26700189,USIF,49000,0.179434347,0.052423876
60.26709875,RSIF,49000,0.08483129,0.03019584
62.82999875,RSIF,49000,0.08483129,0.03019584
62.83009847,USIF,49000,0.179434347,0.052423876
63.02700089,USIF,49000,0.179434347,0.052423876
63.02710089,USIF,51500,0.186781519,0.054032677
65.68999908,USIF,51500,0.186781519,0.054032677
65.69009908,USIF,56500,0.201273434,0.057161077
67.47999847,USIF,56500,0.201273434,0.057161077
67.4801,RSIF,56500,0.099801594,0.034094157
68.11,RSIF,56500,0.099801594,0.034094157
68.11010107,RSIF,56500,0.099801594,0.034094157
70.01000107,RSIF,56500,0.099801594,0.034094157
70.01009878,UEIF,56500,0.205642998,0.048804213
70.14999817,UEIF,56500,0.205642998,0.048804213
70.15009817,UEIF,57500,0.20931995,0.049947546
72.19999878,UEIF,57500,0.20931995,0.049947546
72.20000122,UEIF,57500,0.20931995,0.049947546
