abspm,hw_group,aadt,total_spf,fi_spf
0.463099975,USIF,82500,0.273131237,0.071939267
0.646000023,USIF,82500,0.273131237,0.071939267
0.646099825,UEIF,82500,0.301430588,0.08043702
0.849999825,UEIF,82500,0.301430588,0.08043702
0.850099821,USIF,82500,0.273131237,0.071939267
0.912000095,USIF,82500,0.273131237,0.071939267
0.912100095,USIF,90500,0.294297353,0.076099468
0.982999821,USIF,90500,0.294297353,0.076099468
0.983100192,UEIF,90500,0.330970836,0.090888477
1.428000192,UEIF,90500,0.330970836,0.090888477
1.428099889,USIF,90500,0.294297353,0.076099468
1.503999889,USIF,90500,0.294297353,0.076099468
1.5041,UEIF,90500,0.330970836,0.090888477
1.913999996,UEIF,90500,0.330970836,0.090888477
1.914099996,UEIF,90500,0.330970836,0.090888477
2.047999821,UEIF,90500,0.330970836,0.090888477
2.048099821,UEIF,127000,0.466055628,0.142147344
4.178999863,UEIF,127000,0.466055628,0.142147344
4.179099863,UEIF,125500,0.460495525,0.139935556
5.31,UEIF,125500,0.460495525,0.139935556
5.310000381,UEIF,125500,0.460495525,0.139935556
5.3101,UEIF,125500,0.460495525,0.139935556
5.3101,UEIF,125500,0.460495525,0.139935556
6.58,UEIF,125500,0.460495525,0.139935556
6.5801,UEIF,125500,0.460495525,0.139935556
7.073,UEIF,125500,0.460495525,0.139935556
7.073100011,UEIF,125500,0.460495525,0.139935556
7.298999963,UEIF,125500,0.460495525,0.139935556
7.299099963,UEIF,126000,0.462348818,0.140671884
7.819000011,UEIF,126000,0.462348818,0.140671884
7.819000063,UEIF,126000,0.462348818,0.140671884
7.819100063,UEIF,101500,0.371631559,0.105745732
7.819100063,UEIF,101500,0.371631559,0.105745732
8.111000063,UEIF,101500,0.371631559,0.105745732
8.111100118,USIF,101500,0.322820926,0.081591041
8.112000046,USIF,101500,0.322820926,0.081591041
8.112100046,USIF,147000,0.435191395,0.102176055
8.312000118,USIF,147000,0.435191395,0.102176055
8.312100094,UEIF,147000,0.540251171,0.172413118
8.374000094,UEIF,147000,0.540251171,0.172413118
8.374099891,USIF,147000,0.435191395,0.102176055
8.548999891,USIF,147000,0.435191395,0.102176055
8.549100082,UEIF,147000,0.540251171,0.172413118
8.810000082,UEIF,147000,0.540251171,0.172413118
8.8101,UEIF,147000,0.540251171,0.172413118
8.938,UEIF,147000,0.540251171,0.172413118
8.938100021,UEIF,147000,0.540251171,0.172413118
9.031000021,UEIF,147000,0.540251171,0.172413118
9.031099957,UEIF,147000,0.540251171,0.172413118
9.096000013,UEIF,147000,0.540251171,0.172413118
9.096100013,UEIF,139500,0.512415031,0.160898381
9.162999957,UEIF,139500,0.512415031,0.160898381
9.163099926,UEIF,139500,0.512415031,0.160898381
9.586999926,UEIF,139500,0.512415031,0.160898381
9.58709995,UEIF,139500,0.512415031,0.160898381
9.71999995,UEIF,139500,0.512415031,0.160898381
9.720099844,UEIF,139500,0.512415031,0.160898381
9.891999779,UEIF,139500,0.512415031,0.160898381
9.892099779,UEIF,135000,0.495720583,0.154083358
11.13299995,UEIF,135000,0.495720583,0.154083358
11.13309995,UEIF,133500,0.490157013,0.151827668
11.78699984,UEIF,133500,0.490157013,0.151827668
11.78710024,UEIF,133500,0.490157013,0.151827668
11.92999989,UEIF,133500,0.490157013,0.151827668
11.93009989,UEIF,138500,0.508704675,0.159377767
12.20900024,UEIF,138500,0.508704675,0.159377767
12.20910024,UEIF,138500,0.508704675,0.159377767
12.38400024,UEIF,138500,0.508704675,0.159377767
12.38410024,UEIF,138500,0.508704675,0.159377767
12.61,UEIF,138500,0.508704675,0.159377767
12.6101,UEIF,90500,0.330970836,0.090888477
12.62100024,UEIF,90500,0.330970836,0.090888477
12.62110024,UEIF,90500,0.330970836,0.090888477
13.08100024,UEIF,90500,0.330970836,0.090888477
13.09409992,USIF,90500,0.294297353,0.076099468
13.34599992,USIF,90500,0.294297353,0.076099468
13.34600025,USIF,90500,0.294297353,0.076099468
13.3461,USIF,90500,0.294297353,0.076099468
13.3461,USIF,90500,0.294297353,0.076099468
13.409,USIF,90500,0.294297353,0.076099468
13.4091,UEIF,90500,0.330970836,0.090888477
13.56200001,UEIF,90500,0.330970836,0.090888477
13.56210001,UEIF,92500,0.338360134,0.093548931
14.346,UEIF,92500,0.338360134,0.093548931
14.3461,UEIF,97500,0.356840398,0.100280277
14.931,UEIF,97500,0.356840398,0.100280277
14.93110004,USIF,97500,0.3125215,0.079622498
15.017,USIF,97500,0.3125215,0.079622498
15.0171,USIF,92000,0.298224835,0.076863162
15.06400004,USIF,92000,0.298224835,0.076863162
15.06410005,UEIF,92000,0.336512656,0.092882076
15.38500005,UEIF,92000,0.336512656,0.092882076
15.38510003,UEIF,92000,0.336512656,0.092882076
15.38599996,UEIF,92000,0.336512656,0.092882076
15.38609996,UEIF,104500,0.382728826,0.109890436
15.50300003,UEIF,104500,0.382728826,0.109890436
15.50310006,UEIF,104500,0.382728826,0.109890436
15.60300006,UEIF,104500,0.382728826,0.109890436
15.60309997,UEIF,104500,0.382728826,0.109890436
15.96499996,UEIF,104500,0.382728826,0.109890436
15.96499997,UEIF,104500,0.382728826,0.109890436
15.96509996,UEIF,104500,0.382728826,0.109890436
15.96509996,UEIF,103000,0.377179783,0.107813256
16.16799996,UEIF,103000,0.377179783,0.107813256
16.16810003,USIF,103000,0.326662832,0.082321363
16.30699997,USIF,103000,0.326662832,0.082321363
16.30709997,USIF,107500,0.338124398,0.084487677
16.75700001,USIF,107500,0.338124398,0.084487677
16.75710001,USIF,103000,0.326662832,0.082321363
17.14100008,USIF,103000,0.326662832,0.082321363
17.14110008,USIF,106500,0.335585543,0.084009399
17.68700008,USIF,106500,0.335585543,0.084009399
17.68710008,USIF,101000,0.321537854,0.081346661
17.92400003,USIF,101000,0.321537854,0.081346661
17.92410007,UEIF,101000,0.369782336,0.105058719
18.09300007,UEIF,101000,0.369782336,0.105058719
18.09310022,UEIF,101000,0.369782336,0.105058719
18.59199981,UEIF,101000,0.369782336,0.105058719
18.59209981,UEIF,100500,0.367933205,0.104372793
18.61400022,UEIF,100500,0.367933205,0.104372793
18.61410013,UEIF,100500,0.367933205,0.104372793
18.79100013,UEIF,100500,0.367933205,0.104372793
18.79110017,UEIF,100500,0.367933205,0.104372793
19.14500017,UEIF,100500,0.367933205,0.104372793
19.14509979,UEIF,100500,0.367933205,0.104372793
19.3289998,UEIF,100500,0.367933205,0.104372793
19.3290998,UEIF,92500,0.338360134,0.093548931
19.9459999,UEIF,92500,0.338360134,0.093548931
19.9460999,UEIF,97000,0.35499193,0.099602066
20.12399979,UEIF,97000,0.35499193,0.099602066
20.12409988,UEIF,97000,0.35499193,0.099602066
20.77099988,UEIF,97000,0.35499193,0.099602066
20.77110019,UEIF,97000,0.35499193,0.099602066
20.94300012,UEIF,97000,0.35499193,0.099602066
20.94310012,UEIF,99000,0.362386375,0.102321576
21.10200019,UEIF,99000,0.362386375,0.102321576
21.10210004,UEIF,99000,0.362386375,0.102321576
21.70600004,UEIF,99000,0.362386375,0.102321576
21.70609966,UEIF,99000,0.362386375,0.102321576
21.85400037,UEIF,99000,0.362386375,0.102321576
21.85410037,UEIF,93000,0.340207713,0.094216941
21.86999966,UEIF,93000,0.340207713,0.094216941
21.87010017,UEIF,93000,0.340207713,0.094216941
22.44500017,UEIF,93000,0.340207713,0.094216941
22.44509998,UEIF,93000,0.340207713,0.094216941
23.01699998,UEIF,93000,0.340207713,0.094216941
23.01709953,USIF,93000,0.300836266,0.077369578
23.40500002,USIF,93000,0.300836266,0.077369578
23.40510002,USIF,67000,0.230932499,0.063396689
24.03100042,USIF,67000,0.230932499,0.063396689
24.03110042,USIF,62000,0.216930835,0.060479234
24.04699953,USIF,62000,0.216930835,0.060479234
24.04710021,USIF,62000,0.216930835,0.060479234
26.09900026,USIF,62000,0.216930835,0.060479234
26.09910026,USIF,63000,0.219748136,0.061069908
