abspm,hw_group,aadt,total_spf,fi_spf
15.9541,RFOF,18500,0.024705242,0.009333583
15.9541,RFOF,18500,0.024705242,0.009333583
16.28399999,RFOF,18500,0.024705242,0.009333583
16.28409999,RFOF,69500,0.162973193,0.057088703
16.8501,RSIF,69500,0.126405591,0.040677671
16.963,RFOF,69500,0.162973193,0.057088703
16.969,RSIF,69500,0.126405591,0.040677671
16.96909999,RSIF,69500,0.126405591,0.040677671
17.51799995,RSIF,69500,0.126405591,0.040677671
17.51809995,RSIF,69500,0.126405591,0.040677671
21.98300002,RSIF,69500,0.126405591,0.040677671
21.98310002,RSIF,69000,0.125368386,0.040428041
24.26800034,RSIF,69000,0.125368386,0.040428041
24.26810034,RSIF,68500,0.124332242,0.040178144
24.26810034,UEIF,68500,0.249806998,0.062929818
25.71499961,UEIF,68500,0.249806998,0.062929818
25.71509961,UEIF,82000,0.29958526,0.079794198
26.72100013,UEIF,82000,0.29958526,0.079794198
26.72110013,UEIF,80500,0.294049962,0.077873268
27.18400034,UEIF,80500,0.294049962,0.077873268
27.18410043,UEIF,80500,0.294049962,0.077873268
28.56199973,UEIF,80500,0.294049962,0.077873268
28.56209973,UEIF,83000,0.303276031,0.08108109
28.69899999,RSIF,83000,0.154788793,0.047324139
29.25099986,RSIF,83000,0.154788793,0.047324139
29.25100043,UEIF,83000,0.303276031,0.08108109
29.25109986,UEIF,92000,0.336512656,0.092882076
29.25109986,UEIF,92000,0.336512656,0.092882076
31.01199954,UEIF,92000,0.336512656,0.092882076
31.01209954,UEIF,89000,0.325429947,0.088905421
31.32499986,UEIF,89000,0.325429947,0.088905421
31.32510022,UEIF,89000,0.325429947,0.088905421
32.73499912,UEIF,89000,0.325429947,0.088905421
32.73509912,UEIF,90500,0.330970836,0.090888477
33.29700022,UEIF,90500,0.330970836,0.090888477
33.29709939,UEIF,90500,0.330970836,0.090888477
33.97899939,UEIF,90500,0.330970836,0.090888477
33.97900051,UEIF,90500,0.330970836,0.090888477
33.97910051,UEIF,90500,0.330970836,0.090888477
33.97910051,UEIF,96500,0.35314356,0.098924973
34.32600051,UEIF,96500,0.35314356,0.098924973
34.32610063,UEIF,96500,0.35314356,0.098924973
34.50600063,UEIF,96500,0.35314356,0.098924973
34.50610093,UEIF,96500,0.35314356,0.098924973
34.85299915,UEIF,96500,0.35314356,0.098924973
34.85309915,UEIF,104500,0.382728826,0.109890436
35.73200093,UEIF,104500,0.382728826,0.109890436
35.73210077,UEIF,104500,0.382728826,0.109890436
35.89099925,UEIF,104500,0.382728826,0.109890436
35.89109925,UEIF,89000,0.325429947,0.088905421
36.10700077,UEIF,89000,0.325429947,0.088905421
36.10710076,UEIF,89000,0.325429947,0.088905421
36.59500076,UEIF,89000,0.325429947,0.088905421
36.59509973,UEIF,89000,0.325429947,0.088905421
36.75799983,UEIF,89000,0.325429947,0.088905421
36.75809983,UEIF,88000,0.321736547,0.0875893
37.45900005,UEIF,88000,0.321736547,0.0875893
37.45910005,UEIF,85500,0.312504919,0.084319974
37.68799973,UEIF,85500,0.312504919,0.084319974
37.68810014,UEIF,85500,0.312504919,0.084319974
37.76300014,UEIF,85500,0.312504919,0.084319974
37.7631009,UEIF,85500,0.312504919,0.084319974
38.5820009,UEIF,85500,0.312504919,0.084319974
38.58209924,RSIF,85500,0.160120296,0.048536732
41.75499924,RSIF,85500,0.160120296,0.048536732
41.75509957,RSIF,85500,0.160120296,0.048536732
41.90599957,RSIF,85500,0.160120296,0.048536732
41.90610055,RSIF,85500,0.160120296,0.048536732
42.08400055,RSIF,85500,0.160120296,0.048536732
42.08410005,UEIF,85500,0.312504919,0.084319974
42.26000064,UEIF,85500,0.312504919,0.084319974
42.26010064,UEIF,85000,0.31065892,0.083669743
44.77700084,UEIF,85000,0.31065892,0.083669743
44.77710084,UEIF,83500,0.305121585,0.081726402
45.39699977,UEIF,83500,0.305121585,0.081726402
45.39709977,UEIF,91500,0.33466528,0.092216379
46.24800009,UEIF,91500,0.33466528,0.092216379
46.24810009,UEIF,84000,0.306967252,0.082372952
46.55400005,UEIF,84000,0.306967252,0.082372952
46.55409939,USIF,84000,0.277129093,0.072730971
46.72099921,USIF,84000,0.277129093,0.072730971
46.72109921,USIF,70000,0.239235903,0.065106141
46.94399939,USIF,70000,0.239235903,0.065106141
46.94410069,UEIF,70000,0.255333329,0.064755011
47.6280007,UEIF,70000,0.255333329,0.064755011
47.6281007,UEIF,70500,0.257175707,0.065366208
48.63099905,UEIF,70500,0.257175707,0.065366208
48.63109905,UEIF,62500,0.227714228,0.055758433
48.75800177,UEIF,62500,0.227714228,0.055758433
48.75810177,UEIF,76000,0.277450425,0.072179572
48.87900069,UEIF,76000,0.277450425,0.072179572
48.87910015,UEIF,76000,0.277450425,0.072179572
49.34400031,UEIF,76000,0.277450425,0.072179572
49.34410031,UEIF,74500,0.271919433,0.070305211
49.85700079,UEIF,74500,0.271919433,0.070305211
49.85710079,UEIF,70500,0.257175707,0.065366208
50.39200064,UEIF,70500,0.257175707,0.065366208
50.39210064,UEIF,72000,0.262703635,0.067208102
51.01899954,UEIF,72000,0.262703635,0.067208102
51.01909954,UEIF,72000,0.262703635,0.067208102
51.62700125,UEIF,72000,0.262703635,0.067208102
51.62710125,UEIF,77500,0.282982524,0.074065806
52.2569985,UEIF,77500,0.282982524,0.074065806
52.2570985,UEIF,78500,0.286671195,0.075329813
53.71100089,UEIF,78500,0.286671195,0.075329813
53.71110089,UEIF,80500,0.294049962,0.077873268
54.22299811,UEIF,80500,0.294049962,0.077873268
54.22309811,UEIF,88000,0.321736547,0.0875893
54.82900092,UEIF,88000,0.321736547,0.0875893
54.82910092,UEIF,83500,0.305121585,0.081726402
55.15400168,UEIF,83500,0.305121585,0.081726402
55.15410168,UEIF,68500,0.249806998,0.062929818
55.98799985,UEIF,68500,0.249806998,0.062929818
55.98809985,UEIF,66500,0.242440471,0.06051608
56.15599911,UEIF,66500,0.242440471,0.06051608
56.15609911,UEIF,74000,0.270076019,0.06968309
56.72499936,UEIF,74000,0.270076019,0.06968309
56.72509936,UEIF,86500,0.316197246,0.085624086
57.22100156,UEIF,86500,0.316197246,0.085624086
57.22110156,UEIF,76000,0.277450425,0.072179572
57.50499814,UEIF,76000,0.277450425,0.072179572
57.50509814,UEIF,89500,0.327276806,0.089565261
58.26199811,UEIF,89500,0.327276806,0.089565261
58.26209811,UEIF,77500,0.282982524,0.074065806
58.59800092,UEIF,77500,0.282982524,0.074065806
58.59810092,UEIF,93500,0.342055393,0.0948861
59.41200009,UEIF,93500,0.342055393,0.0948861
59.41210009,UEIF,81500,0.297740045,0.079152628
59.68000165,UEIF,81500,0.297740045,0.079152628
59.68010165,UEIF,93500,0.342055393,0.0948861
60.21199933,UEIF,93500,0.342055393,0.0948861
60.21209933,UEIF,90500,0.330970836,0.090888477
60.89100015,UEIF,90500,0.330970836,0.090888477
60.89110018,USIF,90500,0.294297353,0.076099468
61.08400098,USIF,90500,0.294297353,0.076099468
61.08410098,USIF,108000,0.339392111,0.08472616
61.60700018,USIF,108000,0.339392111,0.08472616
61.60709979,UEIF,108000,0.395679716,0.114774208
61.87099979,UEIF,108000,0.395679716,0.114774208
61.87109973,UEIF,108000,0.395679716,0.114774208
61.94199887,UEIF,108000,0.395679716,0.114774208
61.94209887,UEIF,108000,0.395679716,0.114774208
62.19499973,UEIF,108000,0.395679716,0.114774208
62.1951,USIF,108000,0.339392111,0.08472616
62.39299909,USIF,108000,0.339392111,0.08472616
62.39309909,USIF,75250,0.253603785,0.068030011
62.729,USIF,75250,0.253603785,0.068030011
62.72910143,UEIF,75250,0.274684789,0.071240897
62.87900143,UEIF,75250,0.274684789,0.071240897
63.24910143,UFOF,75250,0.354094383,0.087700187
63.42799847,UFOF,75250,0.354094383,0.087700187
63.42809847,UFOF,42500,0.159866142,0.045014176
63.47310012,UMDA,42500,0.123041594,0.03736598
63.79000012,UMDA,42500,0.123041594,0.03736598
63.79010146,UMDA,42500,0.123041594,0.03736598
63.79499872,UMDA,42500,0.123041594,0.03736598
63.79500146,UMDA,42500,0.123041594,0.03736598
63.7951,UMDA,42500,0.123041594,0.03736598
63.7951,UMDA,42500,0.123041594,0.03736598
63.91800143,UFOF,42500,0.159866142,0.045014176
64.031,UFOF,42500,0.159866142,0.045014176
64.0311,UFOF,43000,0.162490076,0.04563301
64.56,UMDA,43000,0.123164155,0.03699345
64.56009999,USIF,43000,0.161494431,0.04842513
64.79499999,USIF,43000,0.161494431,0.04842513
64.7951,UFOF,43000,0.162490076,0.04563301
65.00899999,UFOF,43000,0.162490076,0.04563301
65.00909999,UFOF,44000,0.167773819,0.046874284
65.045,UFOF,44000,0.167773819,0.046874284
65.0451,USIF,44000,0.164516451,0.049106113
65.345,USIF,44000,0.164516451,0.049106113
65.34509995,UEIF,44000,0.159741019,0.035085031
65.83399989,UEIF,44000,0.159741019,0.035085031
65.83409989,UEIF,43500,0.157907471,0.034559755
65.85499995,UEIF,43500,0.157907471,0.034559755
65.85510004,USIF,43500,0.163007122,0.04876639
66.04300004,USIF,43500,0.163007122,0.04876639
66.0431,UEIF,43500,0.157907471,0.034559755
66.63400008,UEIF,43500,0.157907471,0.034559755
66.63410008,UEIF,38000,0.137753121,0.028912465
67.234,UEIF,38000,0.137753121,0.028912465
67.23409999,USIF,38000,0.146171722,0.044922173
67.3469999,USIF,38000,0.146171722,0.044922173
67.3470999,USIF,35000,0.136791948,0.042733246
67.74699999,USIF,35000,0.136791948,0.042733246
67.7471,UEIF,35000,0.126772064,0.02593846
68.251,UEIF,35000,0.126772064,0.02593846
68.25110019,USIF,35000,0.136791948,0.042733246
68.39000013,USIF,35000,0.136791948,0.042733246
68.39010013,USIF,28000,0.114263467,0.037316369
68.64500019,USIF,28000,0.114263467,0.037316369
68.64509976,UEIF,28000,0.101188323,0.019321141
69.13699976,UEIF,28000,0.101188323,0.019321141
69.13709987,USIF,28000,0.114263467,0.037316369
69.17499997,USIF,28000,0.114263467,0.037316369
69.17509997,USIF,34500,0.135213815,0.042361376
69.75399997,USIF,34500,0.135213815,0.042361376
69.75409997,USIF,34000,0.133631249,0.041987384
69.872,USIF,34000,0.133631249,0.041987384
69.8721,USIF,34000,0.133631249,0.041987384
69.96799987,USIF,34000,0.133631249,0.041987384
69.96810019,UFOF,34000,0.117182954,0.034691018
