abspm,hw_group,aadt,total_spf,fi_spf
15.9541,RFOF,21750,0.031115412,0.011647185
15.9541,RFOF,21750,0.031115412,0.011647185
16.28399999,RFOF,21750,0.031115412,0.011647185
16.28409999,RFOF,76000,0.18512367,0.064517658
16.8501,RSIF,76000,0.13998286,0.043899538
16.963,RFOF,76000,0.18512367,0.064517658
16.969,RSIF,76000,0.13998286,0.043899538
16.96909999,RSIF,76000,0.13998286,0.043899538
17.51799995,RSIF,76000,0.13998286,0.043899538
17.51809995,RSIF,76000,0.13998286,0.043899538
17.66399998,RSIF,76000,0.13998286,0.043899538
17.66409998,RSIF,38000,0.063468963,0.024311619
22.02200002,RSIF,38000,0.063468963,0.024311619
22.02210002,RSIF,38000,0.063468963,0.024311619
24.26810034,UEIF,38000,0.137753121,0.028912465
24.30700034,UEIF,38000,0.137753121,0.028912465
24.30710034,UEIF,77500,0.282982524,0.074065806
25.54499961,UEIF,77500,0.282982524,0.074065806
25.54509961,UEIF,92000,0.336512656,0.092882076
26.55100013,UEIF,92000,0.336512656,0.092882076
26.55110013,UEIF,88000,0.321736547,0.0875893
27.18400034,UEIF,88000,0.321736547,0.0875893
27.18410043,UEIF,88000,0.321736547,0.0875893
28.39199973,UEIF,88000,0.321736547,0.0875893
28.39209973,UEIF,89000,0.325429947,0.088905421
28.69899999,RSIF,89000,0.167621321,0.050225636
29.08099986,RSIF,89000,0.167621321,0.050225636
29.08109986,RSIF,97500,0.186009257,0.054287428
29.25100043,UEIF,97500,0.356840398,0.100280277
29.25109986,UEIF,97500,0.356840398,0.100280277
30.84199954,UEIF,97500,0.356840398,0.100280277
30.84209954,UEIF,97500,0.356840398,0.100280277
31.32499986,UEIF,97500,0.356840398,0.100280277
31.32510022,UEIF,97500,0.356840398,0.100280277
32.56499911,UEIF,97500,0.356840398,0.100280277
32.56509911,UEIF,98500,0.360537621,0.101640036
33.29700022,UEIF,98500,0.360537621,0.101640036
33.29709939,UEIF,98500,0.360537621,0.101640036
33.8090005,UEIF,98500,0.360537621,0.101640036
33.8091005,UEIF,99500,0.364235225,0.103004218
33.97899939,UEIF,99500,0.364235225,0.103004218
33.97910051,UEIF,99500,0.364235225,0.103004218
34.32600051,UEIF,99500,0.364235225,0.103004218
34.32610063,UEIF,99500,0.364235225,0.103004218
34.50600063,UEIF,99500,0.364235225,0.103004218
34.50610093,UEIF,99500,0.364235225,0.103004218
34.68299915,UEIF,99500,0.364235225,0.103004218
34.68309915,UEIF,109000,0.399380758,0.11617897
35.72099925,UEIF,109000,0.399380758,0.11617897
35.72109925,UEIF,105000,0.384578687,0.110584958
35.73200093,UEIF,105000,0.384578687,0.110584958
35.73210077,UEIF,105000,0.384578687,0.110584958
36.10700077,UEIF,105000,0.384578687,0.110584958
36.10710076,UEIF,105000,0.384578687,0.110584958
36.58799983,UEIF,105000,0.384578687,0.110584958
36.58809983,UEIF,89000,0.325429947,0.088905421
36.59500076,UEIF,89000,0.325429947,0.088905421
36.59509973,UEIF,89000,0.325429947,0.088905421
37.46900005,UEIF,89000,0.325429947,0.088905421
37.46910005,UEIF,88500,0.323583194,0.088246766
37.68799973,UEIF,88500,0.323583194,0.088246766
37.68810014,UEIF,88500,0.323583194,0.088246766
37.76300014,UEIF,88500,0.323583194,0.088246766
37.7631009,UEIF,88500,0.323583194,0.088246766
38.5820009,UEIF,88500,0.323583194,0.088246766
38.58209924,RSIF,88500,0.166547157,0.049984972
41.75499924,RSIF,88500,0.166547157,0.049984972
41.75509957,RSIF,88500,0.166547157,0.049984972
41.90599957,RSIF,88500,0.166547157,0.049984972
41.90610055,RSIF,88500,0.166547157,0.049984972
42.08400055,RSIF,88500,0.166547157,0.049984972
42.08410005,UEIF,88500,0.323583194,0.088246766
42.27000064,UEIF,88500,0.323583194,0.088246766
42.27010064,UEIF,87500,0.319890006,0.086933029
44.78700084,UEIF,87500,0.319890006,0.086933029
44.78710084,UEIF,88000,0.321736547,0.0875893
45.40699977,UEIF,88000,0.321736547,0.0875893
45.40709977,UEIF,96000,0.351295286,0.098249001
46.21600009,UEIF,96000,0.351295286,0.098249001
46.21610009,UEIF,89000,0.325429947,0.088905421
46.55400005,UEIF,89000,0.325429947,0.088905421
46.55409939,USIF,89000,0.290357251,0.075330788
46.84899921,USIF,89000,0.290357251,0.075330788
46.84909921,USIF,76000,0.255640221,0.068441074
46.94399939,USIF,76000,0.255640221,0.068441074
46.94410069,UEIF,76000,0.277450425,0.072179572
47.7560007,UEIF,76000,0.277450425,0.072179572
47.7561007,UEIF,76000,0.277450425,0.072179572
48.75899905,UEIF,76000,0.277450425,0.072179572
48.75909905,UEIF,67500,0.246123457,0.061720089
48.87900069,UEIF,67500,0.246123457,0.061720089
48.87910015,UEIF,67500,0.246123457,0.061720089
48.88600177,UEIF,67500,0.246123457,0.061720089
48.88610177,UEIF,81500,0.297740045,0.079152628
49.47200031,UEIF,81500,0.297740045,0.079152628
49.47210031,UEIF,82500,0.301430588,0.08043702
49.98500079,UEIF,82500,0.301430588,0.08043702
49.98510079,UEIF,78500,0.286671195,0.075329813
50.52000064,UEIF,78500,0.286671195,0.075329813
50.52010064,UEIF,81000,0.295894946,0.078512316
51.14699954,UEIF,81000,0.295894946,0.078512316
51.14709954,UEIF,79500,0.290360343,0.076598982
51.75500125,UEIF,79500,0.290360343,0.076598982
51.75510125,UEIF,85500,0.312504919,0.084319974
52.3849985,UEIF,85500,0.312504919,0.084319974
52.3850985,UEIF,86500,0.316197246,0.085624086
53.83900089,UEIF,86500,0.316197246,0.085624086
53.83910089,UEIF,87500,0.319890006,0.086933029
54.35099811,UEIF,87500,0.319890006,0.086933029
54.35109811,UEIF,95500,0.34944711,0.097574154
54.95700092,UEIF,95500,0.34944711,0.097574154
54.95710092,UEIF,91000,0.332818006,0.091551844
55.28200168,UEIF,91000,0.332818006,0.091551844
55.28210168,UEIF,74500,0.271919433,0.070305211
55.95199985,UEIF,74500,0.271919433,0.070305211
55.95209985,UEIF,72500,0.264546538,0.067824812
56.11999911,UEIF,72500,0.264546538,0.067824812
56.12009911,UEIF,80500,0.294049962,0.077873268
56.68899936,UEIF,80500,0.294049962,0.077873268
56.68909936,UEIF,93000,0.340207713,0.094216941
57.18500156,UEIF,93000,0.340207713,0.094216941
57.18510156,UEIF,83000,0.303276031,0.08108109
57.46899814,UEIF,83000,0.303276031,0.08108109
57.46909814,UEIF,96000,0.351295286,0.098249001
58.22599811,UEIF,96000,0.351295286,0.098249001
58.22609811,UEIF,84000,0.306967252,0.082372952
58.52700092,UEIF,84000,0.306967252,0.082372952
58.52710092,UEIF,101000,0.369782336,0.105058719
59.34100009,UEIF,101000,0.369782336,0.105058719
59.34110009,UEIF,89000,0.325429947,0.088905421
