abspm,hw_group,aadt,total_spf,fi_spf
0.0001,USIF,79000,0.263747554,0.070069645
0.0001,USIF,79000,0.263747554,0.070069645
0.294,USIF,79000,0.263747554,0.070069645
0.2941,USIF,79000,0.263747554,0.070069645
0.669,USIF,79000,0.263747554,0.070069645
0.66910003,UEIF,79000,0.28851571,0.075963755
1.25,UEIF,79000,0.28851571,0.075963755
1.2501,UEIF,77500,0.282982524,0.074065806
2.075000048,UEIF,77500,0.282982524,0.074065806
2.075100048,UEIF,76500,0.279294336,0.072807005
2.66700003,UEIF,76500,0.279294336,0.072807005
2.667000055,UEIF,76500,0.279294336,0.072807005
2.667100055,UEIF,73000,0.266389571,0.068442884
2.667100055,USIF,73000,0.247470692,0.066787062
3.565000057,USIF,73000,0.247470692,0.066787062
3.565100057,USIF,74500,0.251563417,0.067617337
4.011000055,USIF,74500,0.251563417,0.067617337
4.011100156,UEIF,74500,0.271919433,0.070305211
4.078000069,UEIF,74500,0.271919433,0.070305211
4.078100069,UEIF,77000,0.281138369,0.073435752
4.134000156,UEIF,77000,0.281138369,0.073435752
4.134099825,USIF,77000,0.258349433,0.068986689
4.275000095,USIF,77000,0.258349433,0.068986689
4.275100095,USIF,74500,0.251563417,0.067617337
4.311999825,USIF,74500,0.251563417,0.067617337
4.312099798,UFOF,74500,0.349191622,0.086680635
5.135999798,UFOF,74500,0.349191622,0.086680635
5.136100156,UFOF,74500,0.349191622,0.086680635
5.336999893,UFOF,74500,0.349191622,0.086680635
5.337000156,UFOF,74500,0.349191622,0.086680635
5.337099893,UFOF,69000,0.313835824,0.079257331
5.337099893,UFOF,69000,0.313835824,0.079257331
6.700999893,UFOF,69000,0.313835824,0.079257331
6.701100214,USIF,69000,0.2364759,0.064539578
6.711999893,USIF,69000,0.2364759,0.064539578
6.712099893,USIF,72000,0.244733173,0.066229821
6.923000214,USIF,72000,0.244733173,0.066229821
6.923099859,UEIF,72000,0.262703635,0.067208102
7.489999859,UEIF,72000,0.262703635,0.067208102
7.490099771,USIF,72000,0.244733173,0.066229821
7.689999771,USIF,72000,0.244733173,0.066229821
7.690000057,USIF,72000,0.244733173,0.066229821
