abspm,hw_group,aadt,total_spf,fi_spf
15.9361,RFOF,20500,0.028597995,0.010741105
15.9541,RFOF,20500,0.028597995,0.010741105
16.28399999,RFOF,20500,0.028597995,0.010741105
16.28409999,RFOF,71500,0.169698741,0.059348398
16.85,RFOF,71500,0.169698741,0.059348398
16.9631,RSIF,71500,0.130564882,0.041673567
17.082,RSIF,71500,0.130564882,0.041673567
17.08209999,RSIF,71500,0.130564882,0.041673567
17.63099995,RSIF,71500,0.130564882,0.041673567
17.63109995,RSIF,72000,0.131607291,0.041921895
22.13500002,RSIF,72000,0.131607291,0.041921895
22.13510002,RSIF,72000,0.131607291,0.041921895
24.42000034,RSIF,72000,0.131607291,0.041921895
24.42010034,RSIF,76500,0.141034256,0.044145649
24.42010034,UEIF,76500,0.279294336,0.072807005
25.86699961,UEIF,76500,0.279294336,0.072807005
25.86709961,UEIF,91000,0.332818006,0.091551844
26.87300013,UEIF,91000,0.332818006,0.091551844
26.87310013,UEIF,86500,0.316197246,0.085624086
27.33600034,UEIF,86500,0.316197246,0.085624086
27.33610043,UEIF,86500,0.316197246,0.085624086
28.71399973,UEIF,86500,0.316197246,0.085624086
28.71409973,UEIF,88000,0.321736547,0.0875893
28.81199999,RSIF,88000,0.165473848,0.049744108
29.40299986,RSIF,88000,0.165473848,0.049744108
29.40300043,UEIF,88000,0.321736547,0.0875893
29.40309986,UEIF,97500,0.356840398,0.100280277
29.40309986,UEIF,97500,0.356840398,0.100280277
31.16399954,UEIF,97500,0.356840398,0.100280277
31.16409954,UEIF,97500,0.356840398,0.100280277
31.47699986,UEIF,97500,0.356840398,0.100280277
31.47710022,UEIF,97500,0.356840398,0.100280277
32.88699912,UEIF,97500,0.356840398,0.100280277
32.88709912,UEIF,99000,0.362386375,0.102321576
33.44900022,UEIF,99000,0.362386375,0.102321576
33.44909939,UEIF,99000,0.362386375,0.102321576
34.13099939,UEIF,99000,0.362386375,0.102321576
34.13100051,UEIF,99000,0.362386375,0.102321576
34.13110051,UEIF,99000,0.362386375,0.102321576
34.13110051,UEIF,100500,0.367933205,0.104372793
34.47800051,UEIF,100500,0.367933205,0.104372793
34.47810063,UEIF,100500,0.367933205,0.104372793
34.65800063,UEIF,100500,0.367933205,0.104372793
34.65810093,UEIF,100500,0.367933205,0.104372793
35.00499915,UEIF,100500,0.367933205,0.104372793
35.00509915,UEIF,109500,0.401231409,0.1168829
35.88400093,UEIF,109500,0.401231409,0.1168829
35.88410077,UEIF,109500,0.401231409,0.1168829
36.04299925,UEIF,109500,0.401231409,0.1168829
36.04309925,UEIF,106000,0.388278677,0.111977176
36.25900077,UEIF,106000,0.388278677,0.111977176
36.25910076,UEIF,106000,0.388278677,0.111977176
36.74700076,UEIF,106000,0.388278677,0.111977176
36.74709973,UEIF,106000,0.388278677,0.111977176
36.90999983,UEIF,106000,0.388278677,0.111977176
36.91009983,UEIF,91000,0.332818006,0.091551844
37.61100005,UEIF,91000,0.332818006,0.091551844
37.61110005,UEIF,91000,0.332818006,0.091551844
37.83999973,UEIF,91000,0.332818006,0.091551844
